"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1453109194190737409""",https://twitter.com/ClaytonHale3/status/1453109194190737409,"26 Oct 2021 21:20:04","""AWC is a conifer native to the Atlantic and Gulf Coasts (GC), USA where it grows in coastal freshwater wetlands. While it is currently considered globally secure, disjunct GC populations are at risk of extirpation due to small populations sizes and stochasticity #CWTC21 2/5 https://t.co/TNICCTNXJI""",Reply,"""Twitter Web App""",1,3,"""""",English,"""917439449008664577""","""Clayton W. Hale""",ClaytonHale3,"""UGA PhD Student-Plant Biodiversity Conservation-Habitat Suitability Modeling-Natural History-Whitewater Enthusiast- UTK and MS State Alum-he/him""",Non-Verified,https://twitter.com/ClaytonHale3,390,1063,"09-Oct-2017 17:19:44"
"""1453109190118023176""",https://twitter.com/ClaytonHale3/status/1453109190118023176,"26 Oct 2021 21:20:03","""Hello! I am excited to be presenting my work on the regeneration of Atlantic white-cedar (AWC) post-tropical cyclone disturbance in a coastal freshwater wetland! Through this work, we give broad land management recommendations to ensure AWC remains on the landscape #CWTC21 1/5 https://t.co/KndE4om5BY""",Tweet,"""Twitter Web App""",3,12,"""""",English,"""917439449008664577""","""Clayton W. Hale""",ClaytonHale3,"""UGA PhD Student-Plant Biodiversity Conservation-Habitat Suitability Modeling-Natural History-Whitewater Enthusiast- UTK and MS State Alum-he/him""",Non-Verified,https://twitter.com/ClaytonHale3,390,1063,"09-Oct-2017 17:19:44"
"""1453109069204574215""",https://twitter.com/MangroveTracker/status/1453109069204574215,"26 Oct 2021 21:19:34","""Did the freeze tip the balance in the ecotone? Marsh plants are growing in fast, but aren't yet excluding mangrove seedlings = mangroves are staging a comeback.
Is mangrove restoration needed? Probably not - propagules survived the freeze. The ecotone will persist! 
#CWTC21 5/5 https://t.co/zV4knuyAOB""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453108953504681993""",https://twitter.com/MangroveTracker/status/1453108953504681993,"26 Oct 2021 21:19:06","""Mangrove recovery will be driven by seedling recruitment. More seedlings recruited where more adult mangroves were present = propagules survived the freeze! But, fewer (though taller) seedlings in marsh patches = will marsh vegetation inhibit seedling survival? #CWTC21 4/5 https://t.co/DIXe9H6jYY""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453108919883100161""",https://twitter.com/seabassphd/status/1453108919883100161,"26 Oct 2021 21:18:58","""If you want to access #FishID before it is released next year, send us a an email at fishidglow@outlook.com Become a platform tester and collaborate with us 💡#CWTC21 https://t.co/1BkWjFGYkP""",Tweet,"""Twitter for iPhone""",5,12,"""""",English,"""1100258437751988224""","""Sebastian Lopez-Marcano""",seabassphd,"""Biodiversity monitoring #FishID | Fisheries | Data analytics | PhD candidate @connollylab & @CSIRO. Australian Rivers Institute.""",Non-Verified,https://twitter.com/seabassphd,523,588,"26-Feb-2019 04:57:08"
"""1453108786428878850""",https://twitter.com/MangroveTracker/status/1453108786428878850,"26 Oct 2021 21:18:26","""Temperatures dipped below -8°C, resulting in 99.5% aboveground mangrove mortality. 7 months later: marsh plants are doing well, but only a small amount of mangrove regrowth in isolated individuals. Mangrove regrowth was patchy and not density dependent. #CWTC21 3/5 https://t.co/3uZNLeUd48""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453108699187269633""",https://twitter.com/zshribz/status/1453108699187269633,"26 Oct 2021 21:18:05","""#Restoration of #mangroves is happening all over the world, motivated by local &amp; global initiatives &amp; targets. But we currently struggle to track what impact we’re having. Our new Mangrove Restoration Tracker Tool (MRTT) aims to change that! #CWTC21 1/5 https://t.co/DK9PWbfccH""",ReTweet,"""Twitter Web App""",17,0,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453108688366022661""",https://twitter.com/MangroveTracker/status/1453108688366022661,"26 Oct 2021 21:18:03","""Using a field experiment with a gradient of mangrove cover, we asked: Did cold disturbance tip the balance in the marsh-mangrove ecotone?
Will the ecotone persist, or revert to marsh dominance?
Will mangrove restoration be necessary?
#CWTC21 2/5 https://t.co/20uTo2M7PS""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453108636721369088""",https://twitter.com/AlanaMGrech/status/1453108636721369088,"26 Oct 2021 21:17:51","""[1/5] We assessed the continental-scale trends of the extent and density of European #seagrass meadows and identify the causes of change, both for loss and recovery. #CWTC21 https://t.co/VkQRqlWMh5""",ReTweet,"""Twitter for iPhone""",11,0,"""""",English,"""1853418960""","""Alana Grech""",AlanaMGrech,"""Associate Professor, Assistant Director, Research Program Leader @CoralCoE @jcu #spatial #coasts #conservation #GIS #HDR #WomenInSTEM she/her""",Non-Verified,https://twitter.com/AlanaMGrech,2449,2716,"11-Sep-2013 05:56:29"
"""1453108446124023811""",https://twitter.com/MangroveTracker/status/1453108446124023811,"26 Oct 2021 21:17:05","""In Gulf of Mexico coastal wetlands, warmer winter temps = more black #mangroves (Avicennia germinans). So what happened in the ecotone after sub-zero temps hit the TX coast in Feb 2021? Will mangroves recover, or will marsh plants take over? Follow along to find out🧵#CWTC21 1/5 https://t.co/HEpOsdXHJt""",ReTweet,"""Twitter for Android""",15,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453108336950456325""",https://twitter.com/zshribz/status/1453108336950456325,"26 Oct 2021 21:16:39","""🔴 LIVE Session 2 #CWTC21
Welcome @SieversSci our keynote speaker presenting ""Global typologies of coastal wetland status.""

Watch the presentation on YouTube: 
https://t.co/DNYKuTS8mf

Leave Q's or comments below⬇️""",ReTweet,"""Twitter Web App""",14,0,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453108153957163017""",https://twitter.com/canty_steven/status/1453108153957163017,"26 Oct 2021 21:15:56","""What happens when mangroves that like warmer temperatures are subjected to sub-zero temperatures? Find out from @MarshDispatch #CWTC21 https://t.co/7c0KluUU7V""",Tweet,"""Twitter for iPhone""",0,5,"""""",English,"""4149145885""","""Steven Canty""",canty_steven,"""Marine biologist at @smithsonianSMS within @nmnh and seascape lead at @smithsonianWls. Research: #mangroves #seagrass #corals #fisheries""",Non-Verified,https://twitter.com/canty_steven,291,357,"06-Nov-2015 19:13:37"
"""1453108003150893060""",https://twitter.com/zshribz/status/1453108003150893060,"26 Oct 2021 21:15:20","""If you are not following #CWTC21 right now, you should be.""",ReTweet,"""Twitter Web App""",5,0,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453107920011464704""",https://twitter.com/globalwetlands/status/1453107920011464704,"26 Oct 2021 21:15:00","""Join Clayton Hale, Graduate Research Assistant, University of Georgia, presenting next at #CWTC21 

👉Click here: @ClaytonHale3 https://t.co/mb3vL3IMy9""",Tweet,"""Twitter Web App""",1,4,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453107826990125071""",https://twitter.com/DrNASApants/status/1453107826990125071,"26 Oct 2021 21:14:38","""Nypa fruticans has been encroaching native mangrove habitat since its introduction to the Niger Delta in 1906. We used optical, radar, and lidar data to quantify its spread from 2015-2020. 

@EarthToLola @DrNASApants @StovallAtticus @ebukanwobi Dr. Celio de Sousa 

#CWTC21 1/5 https://t.co/93YRWF86iS""",ReTweet,"""Twitter for Android""",14,0,"""""",English,"""180326010""","""Nathan Thomas""",DrNASApants,"""Assistant Research Scientist (UMD ESSIC) at NASA Goddard Space Flight Center • Global Mangrove Watch! • Astronaut by proxy 

#NathanLovesMangroves
#LolaLab""",Non-Verified,https://twitter.com/DrNASApants,922,1197,"19-Aug-2010 10:36:35"
"""1453107008505323520""",https://twitter.com/MangroveTracker/status/1453107008505323520,"26 Oct 2021 21:11:22","""Join Anna Armitage, Professor, Texas A&amp;M University at Galveston presenting next at #CWTC21 

👉Click here: @MarshDispatch https://t.co/RzqDiT4bjH""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453106969691099136""",https://twitter.com/seabassphd/status/1453106969691099136,"26 Oct 2021 21:11:13","""One of my favourite videos collected during my PhD fieldwork. Can we automatically quantify rare predator-prey dynamics like this one ? 👀 #CWTC21 https://t.co/jSm9nKGks0""",Tweet,"""Twitter for iPhone""",1,9,"""""",English,"""1100258437751988224""","""Sebastian Lopez-Marcano""",seabassphd,"""Biodiversity monitoring #FishID | Fisheries | Data analytics | PhD candidate @connollylab & @CSIRO. Australian Rivers Institute.""",Non-Verified,https://twitter.com/seabassphd,523,588,"26-Feb-2019 04:57:08"
"""1453106942092533770""",https://twitter.com/globalwetlands/status/1453106942092533770,"26 Oct 2021 21:11:07","""In Gulf of Mexico coastal wetlands, warmer winter temps = more black #mangroves (Avicennia germinans). So what happened in the ecotone after sub-zero temps hit the TX coast in Feb 2021? Will mangroves recover, or will marsh plants take over? Follow along to find out🧵#CWTC21 1/5 https://t.co/HEpOsdXHJt""",ReTweet,"""Twitter Web App""",15,0,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453106801273188358""",https://twitter.com/MangroveTracker/status/1453106801273188358,"26 Oct 2021 21:10:33","""This necromass is a HUGE pool of mangrove #bluecarbon that we should consider in estimates of belowground C. To learn more about how dead roots contribute to #accretion &amp; #sequestration, check out my talk at #CERF2021 @CERFScience, or hit me up with Qs in the cmnts!
#CWTC21, 5/5""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453106742007681032""",https://twitter.com/MarshDispatch/status/1453106742007681032,"26 Oct 2021 21:10:19","""Did the freeze tip the balance in the ecotone? Marsh plants are growing in fast, but aren't yet excluding mangrove seedlings = mangroves are staging a comeback.
Is mangrove restoration needed? Probably not - propagules survived the freeze. The ecotone will persist! 
#CWTC21 5/5 https://t.co/zV4knuyAOB""",Reply,"""Twitter Web App""",2,24,"""""",English,"""285972826""","""Anna Armitage""",MarshDispatch,"""Professor at Texas A&M University at Galveston. Coastal ecology, wetland restoration, mangrove migration. Muddiest professor at TAMUG. Views my own. she/her""",Non-Verified,https://twitter.com/MarshDispatch,1096,1291,"22-Apr-2011 03:41:21"
"""1453106739302342656""",https://twitter.com/MarshDispatch/status/1453106739302342656,"26 Oct 2021 21:10:18","""Mangrove recovery will be driven by seedling recruitment. More seedlings recruited where more adult mangroves were present = propagules survived the freeze! But, fewer (though taller) seedlings in marsh patches = will marsh vegetation inhibit seedling survival? #CWTC21 4/5 https://t.co/DIXe9H6jYY""",Reply,"""Twitter Web App""",2,8,"""""",English,"""285972826""","""Anna Armitage""",MarshDispatch,"""Professor at Texas A&M University at Galveston. Coastal ecology, wetland restoration, mangrove migration. Muddiest professor at TAMUG. Views my own. she/her""",Non-Verified,https://twitter.com/MarshDispatch,1096,1291,"22-Apr-2011 03:41:21"
"""1453106736429158400""",https://twitter.com/MarshDispatch/status/1453106736429158400,"26 Oct 2021 21:10:18","""Temperatures dipped below -8°C, resulting in 99.5% aboveground mangrove mortality. 7 months later: marsh plants are doing well, but only a small amount of mangrove regrowth in isolated individuals. Mangrove regrowth was patchy and not density dependent. #CWTC21 3/5 https://t.co/3uZNLeUd48""",Reply,"""Twitter Web App""",1,9,"""""",English,"""285972826""","""Anna Armitage""",MarshDispatch,"""Professor at Texas A&M University at Galveston. Coastal ecology, wetland restoration, mangrove migration. Muddiest professor at TAMUG. Views my own. she/her""",Non-Verified,https://twitter.com/MarshDispatch,1096,1291,"22-Apr-2011 03:41:21"
"""1453106733656813568""",https://twitter.com/MarshDispatch/status/1453106733656813568,"26 Oct 2021 21:10:17","""Using a field experiment with a gradient of mangrove cover, we asked: Did cold disturbance tip the balance in the marsh-mangrove ecotone?
Will the ecotone persist, or revert to marsh dominance?
Will mangrove restoration be necessary?
#CWTC21 2/5 https://t.co/20uTo2M7PS""",Reply,"""Twitter Web App""",1,8,"""""",English,"""285972826""","""Anna Armitage""",MarshDispatch,"""Professor at Texas A&M University at Galveston. Coastal ecology, wetland restoration, mangrove migration. Muddiest professor at TAMUG. Views my own. she/her""",Non-Verified,https://twitter.com/MarshDispatch,1096,1291,"22-Apr-2011 03:41:21"
"""1453106726861934597""",https://twitter.com/MarshDispatch/status/1453106726861934597,"26 Oct 2021 21:10:15","""In Gulf of Mexico coastal wetlands, warmer winter temps = more black #mangroves (Avicennia germinans). So what happened in the ecotone after sub-zero temps hit the TX coast in Feb 2021? Will mangroves recover, or will marsh plants take over? Follow along to find out🧵#CWTC21 1/5 https://t.co/HEpOsdXHJt""",Tweet,"""Twitter Web App""",15,73,"""""",English,"""285972826""","""Anna Armitage""",MarshDispatch,"""Professor at Texas A&M University at Galveston. Coastal ecology, wetland restoration, mangrove migration. Muddiest professor at TAMUG. Views my own. she/her""",Non-Verified,https://twitter.com/MarshDispatch,1096,1291,"22-Apr-2011 03:41:21"
"""1453106698936258561""",https://twitter.com/MangroveTracker/status/1453106698936258561,"26 Oct 2021 21:10:09","""Dead roots contribute greatly to total root mass, depending on site conditions-- up to 86%! Additionally, lignin, a measure of structural C, is much more concentrated in dead roots—this is the C that contributes to refractory SOM &amp; gets retained in the soil.

#CWTC21, 4/5 https://t.co/xMH9f7y0O1""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453106667663466497""",https://twitter.com/seabassphd/status/1453106667663466497,"26 Oct 2021 21:10:01","""#FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open access and open source! A game changer 🔨 #CWTC21 https://t.co/1BkWjFGYkP""",Tweet,"""Twitter for iPhone""",7,35,"""""",English,"""1100258437751988224""","""Sebastian Lopez-Marcano""",seabassphd,"""Biodiversity monitoring #FishID | Fisheries | Data analytics | PhD candidate @connollylab & @CSIRO. Australian Rivers Institute.""",Non-Verified,https://twitter.com/seabassphd,523,588,"26-Feb-2019 04:57:08"
"""1453106494422110212""",https://twitter.com/MangroveTracker/status/1453106494422110212,"26 Oct 2021 21:09:20","""To increase root mass sampling, we excavated trenches in Florida's mangroves! Sites were designed along a nutrient fertility gradient with diverse geomorphologies, as biomass allocation is inversely related to P availability. Here's @AndreRovai installing a trench!

#CWTC21, 3/5 https://t.co/EVJ1sqmQUe""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453106305124769797""",https://twitter.com/ZosteraR/status/1453106305124769797,"26 Oct 2021 21:08:35","""[1/5] We assessed the continental-scale trends of the extent and density of European #seagrass meadows and identify the causes of change, both for loss and recovery. #CWTC21 https://t.co/VkQRqlWMh5""",ReTweet,"""Twitter for Android""",11,0,"""""",English,"""2271596911""","""Richard Unsworth 🏴󠁧󠁢󠁷󠁬󠁳󠁿""",ZosteraR,"""#Seagrass @ProjectSeagrass @swanseauni #Marine Science 4 #Conservation #oceans #eelgrass #ExtinctionRebellion #europe #indywales Views of Richard Unsworth""",Non-Verified,https://twitter.com/ZosteraR,22415,11951,"01-Jan-2014 12:40:23"
"""1453106252981080064""",https://twitter.com/MangroveTracker/status/1453106252981080064,"26 Oct 2021 21:08:22","""Refractory organic matter in the soil gets buried &amp; preserved, compared with labile OM that decomposes quickly. As live mangrove roots die &amp; decompose, these tissues are distributed into either labile or refractory OM pools.

So how much C is stored in necromass?

#CWTC21, 2/5""",ReTweet,"""Twitter for Android""",1,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453106084860907525""",https://twitter.com/MangroveTracker/status/1453106084860907525,"26 Oct 2021 21:07:42","""Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that store carbon in plant tissues &amp; soils. Quantifying where C is stored, can help explain how mangroves allocate C. This is where necromass comes in…

#CWTC21, 1/5 https://t.co/Rpemacr2LW""",ReTweet,"""Twitter for Android""",12,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453105963871916047""",https://twitter.com/MangroveTracker/status/1453105963871916047,"26 Oct 2021 21:07:13","""@canty_steven Data #analysts at https://t.co/Yo3vFKuczH will use this field #data from Belize to try to assess how well #Florida is progressing on the same #ClimateChange issues in comparison with #Belize.

#CWTC21""",Reply,"""Twitter for Android""",0,1,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
"""1453105403835912197""",https://twitter.com/globalwetlands/status/1453105403835912197,"26 Oct 2021 21:05:00","""Join Anna Armitage, Professor, Texas A&amp;M University at Galveston presenting next at #CWTC21 

👉Click here: @MarshDispatch https://t.co/RzqDiT4bjH""",Tweet,"""Twitter Web App""",1,5,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453104792482500610""",https://twitter.com/canty_steven/status/1453104792482500610,"26 Oct 2021 21:02:34","""This team pulled off something logistically really challenging, and managed to do it with smiles on their faces! Great team work! Looking forward to the next steps!! #BelizeBlueCarbon #CWTC21 https://t.co/UtpP31fG7z""",Tweet,"""Twitter for iPhone""",2,5,"""""",English,"""4149145885""","""Steven Canty""",canty_steven,"""Marine biologist at @smithsonianSMS within @nmnh and seascape lead at @smithsonianWls. Research: #mangroves #seagrass #corals #fisheries""",Non-Verified,https://twitter.com/canty_steven,291,357,"06-Nov-2015 19:13:37"
"""1453104564287131650""",https://twitter.com/globalwetlands/status/1453104564287131650,"26 Oct 2021 21:01:40","""Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that store carbon in plant tissues &amp; soils. Quantifying where C is stored, can help explain how mangroves allocate C. This is where necromass comes in…

#CWTC21, 1/5 https://t.co/Rpemacr2LW""",ReTweet,"""Twitter Web App""",12,0,"""""",English,"""1095526162527281157""","""Global Wetlands Project""",globalwetlands,"""International research team working to elevate scientific understanding and deliver tools for coastal conservation.""",Non-Verified,https://twitter.com/globalwetlands,1378,76,"13-Feb-2019 03:32:45"
"""1453104501288800261""",https://twitter.com/zshribz/status/1453104501288800261,"26 Oct 2021 21:01:25","""This necromass is a HUGE pool of mangrove #bluecarbon that we should consider in estimates of belowground C. To learn more about how dead roots contribute to #accretion &amp; #sequestration, check out my talk at #CERF2021 @CERFScience, or hit me up with Qs in the cmnts!
#CWTC21, 5/5""",Reply,"""Twitter Web App""",2,14,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453104499007102982""",https://twitter.com/zshribz/status/1453104499007102982,"26 Oct 2021 21:01:24","""Dead roots contribute greatly to total root mass, depending on site conditions-- up to 86%! Additionally, lignin, a measure of structural C, is much more concentrated in dead roots—this is the C that contributes to refractory SOM &amp; gets retained in the soil.

#CWTC21, 4/5 https://t.co/xMH9f7y0O1""",Reply,"""Twitter Web App""",1,7,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453104492547874816""",https://twitter.com/zshribz/status/1453104492547874816,"26 Oct 2021 21:01:23","""To increase root mass sampling, we excavated trenches in Florida's mangroves! Sites were designed along a nutrient fertility gradient with diverse geomorphologies, as biomass allocation is inversely related to P availability. Here's @AndreRovai installing a trench!

#CWTC21, 3/5 https://t.co/EVJ1sqmQUe""",Reply,"""Twitter Web App""",1,12,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453104405906169865""",https://twitter.com/zshribz/status/1453104405906169865,"26 Oct 2021 21:01:02","""Refractory organic matter in the soil gets buried &amp; preserved, compared with labile OM that decomposes quickly. As live mangrove roots die &amp; decompose, these tissues are distributed into either labile or refractory OM pools.

So how much C is stored in necromass?

#CWTC21, 2/5""",Reply,"""Twitter Web App""",1,5,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453104403741880321""",https://twitter.com/zshribz/status/1453104403741880321,"26 Oct 2021 21:01:01","""Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that store carbon in plant tissues &amp; soils. Quantifying where C is stored, can help explain how mangroves allocate C. This is where necromass comes in…

#CWTC21, 1/5 https://t.co/Rpemacr2LW""",Tweet,"""Twitter Web App""",12,50,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453104027630194690""",https://twitter.com/canty_steven/status/1453104027630194690,"26 Oct 2021 20:59:32","""These field data will be used for the #NDCs of Belize,but the data can also be used to help inform other #mangrove #management and #conservation actions in the country. #CWTC21 https://t.co/Tpo60PDB5S""",Tweet,"""Twitter for iPhone""",1,2,"""""",English,"""4149145885""","""Steven Canty""",canty_steven,"""Marine biologist at @smithsonianSMS within @nmnh and seascape lead at @smithsonianWls. Research: #mangroves #seagrass #corals #fisheries""",Non-Verified,https://twitter.com/canty_steven,291,357,"06-Nov-2015 19:13:37"
"""1453103987713007619""",https://twitter.com/LucasKeira/status/1453103987713007619,"26 Oct 2021 20:59:22","""Reducing mosquito impacts requires reducing contact between mosquitoes and people. You don’t always need to rely on insecticides but they can be used effectively [see https://t.co/o8uOTl0aVu]. Poor wetland health = plenty of mosquitoes! #CWTC21 3/5 https://t.co/O93m62UQn1""",ReTweet,"""Twitter for iPhone""",2,0,"""""",English,"""2997598200""","""Keira Lucas, PhD""",LucasKeira,"""Vector biologist; molecular geneticist; mosquito control; vector-borne disease; views my own and not of my employer.""",Non-Verified,https://twitter.com/LucasKeira,949,569,"27-Jan-2015 00:18:39"
"""1453103636423319569""",https://twitter.com/zshribz/status/1453103636423319569,"26 Oct 2021 20:57:58","""Join Zoë Shribman, Graduate Student, Louisiana State University presenting next at #CWTC21 

👉Click here: @zshribz https://t.co/G0zYj4emoy""",ReTweet,"""Twitter Web App""",2,0,"""""",English,"""403084935""","""Zoë Shribman""",zshribz,"""Mangrove scientist studying coastal wetland systems ecology & biogeochemistry #BlueCarbon 🌱🌊@EckerdCollege & @LSU_CCE grad. she/her""",Non-Verified,https://twitter.com/zshribz,921,3243,"02-Nov-2011 00:31:44"
"""1453103624574353421""",https://twitter.com/MangroveTracker/status/1453103624574353421,"26 Oct 2021 20:57:56","""Join Zoë Shribman, Graduate Student, Louisiana State University presenting next at #CWTC21 

👉Click here: @zshribz https://t.co/G0zYj4emoy""",ReTweet,"""Twitter for Android""",2,0,"""""",English,"""1431965400858865665""","""MangroveTracker""",MangroveTracker,"""A project to track and monitor the restoration of Mangroves in FL. See https://t.co/6SWiz1jGmC & check our TikTok: https://t.co/KweGp1cGSG""",Non-Verified,https://twitter.com/MangroveTracker,167,1640,"29-Aug-2021 13:03:12"
